Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Devan Kemi,@devan_kemi,2024-10-13T14:10:18.000Z,False,Terima kasih atas perhatian Prabowo-Gibran terhadap kesehatan dan masa depan anak-anak Indonesia. #MakanBergiziUntukBangsa,0,0,0,7,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1697480458525949953/YBecBPJB_normal.jpg,https://x.com/devan_kemi/status/1845467098950271118,tweet_id:1845467098950271118
20DETIK,@20detik,2024-10-13T14:10:11.000Z,False,Video: Momen Prabowo Ajak Gibran untuk Semobil saat Tiba di Solo,0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/869419044436230144/kz_JuVs4_normal.jpg,https://x.com/20detik/status/1845467071771181110,tweet_id:1845467071771181110
Soegiharto Tenan,@Soegihtenan,2024-10-13T14:10:01.000Z,False,"Ah itu kan dulu, dan  paling dia klaim, saya sdh move on, anda yg blom, btul gak om ",0,0,0,1,[],['@TeddGus'],[],https://pbs.twimg.com/profile_images/1844626616988925952/pIVaoGC9_normal.png,https://x.com/Soegihtenan/status/1845467029735866633,tweet_id:1845467029735866633
Nova Bahila,@nova_bahila24,2024-10-13T14:09:47.000Z,False,Dari Sumatera kami dukung Prabowo-Gibran Anak-anak layak tumbuh sehat #MakanBergiziUntukBangsa,0,0,0,10,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1683359658571083777/LOfRNWkR_normal.jpg,https://x.com/nova_bahila24/status/1845466969568632966,tweet_id:1845466969568632966
Kusmar Bank,@BankKusmar,2024-10-13T14:09:43.000Z,False,S7 prabowo presiden terpilih  GBU,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1431206481731280900/bXCveeBJ_normal.jpg,https://x.com/BankKusmar/status/1845466953592471570,tweet_id:1845466953592471570
siti miyah,@siti_miyah,2024-10-13T14:09:26.000Z,False,Makin ancur aja dong klo selanjutnya masih di pegang ini orang. Bisa2 perusahaan negara tutup semua.  #KawalBUMN #JanganAjakErik #PrabowoSelamatkanBUMN,0,0,1,7,"['#KawalBUMN', '#JanganAjakErik', '#PrabowoSelamatkanBUMN']","['@prabowo', '@jokowi']",[],https://pbs.twimg.com/profile_images/1806282056491798528/MS8jpsNm_normal.jpg,https://x.com/siti_miyah/status/1845466881240821778,tweet_id:1845466881240821778
Bashir Chanan,@bashir_chanan,2024-10-13T14:09:22.000Z,False,Program makan sehat ini jamin masa depan yang lebih baik Terima kasih Prabowo-Gibran #MakanBergiziUntukBangsa,0,0,0,6,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1682227125947084800/uN1LvqlE_normal.jpg,https://x.com/bashir_chanan/status/1845466866602606977,tweet_id:1845466866602606977
Gerhadith,@Gerhadith2,2024-10-13T14:09:10.000Z,False,Apresiasi dari Koordinator Wilayah IV GMKI Jateng DIY untuk Presiden Joko Widodo yang selama 10 tahun membangun negeri dan semoga akan dilanjutkan oleh Presiden terpilih Bapak Prabowo Subianto. #TerimaKasihPakJokowi,0,0,0,9,['#TerimaKasihPakJokowi'],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Gerhadith2/status/1845466814320607444,tweet_id:1845466814320607444
Tribun Kaltim,@tribunkaltim,2024-10-13T14:09:00.000Z,False,"Jadwal Pemanggilan Calon Menteri Kabinet Prabowo-Gibran Segera Diputuskan, Bakal Ada Uji Kelayakanhttps://kaltim.tribunnews.com/2024/10/13/jadwal-pemanggilan-calon-menteri-kabinet-prabowo-gibran-segera-diputuskan-bakal-ada-uji-kelayakan… lewat ",0,0,0,56,[],['@tribunkaltim'],[],https://pbs.twimg.com/profile_images/1783128529246535680/B5rQZmaZ_normal.jpg,https://x.com/tribunkaltim/status/1845466772528320627,tweet_id:1845466772528320627
Mehonx Mehonx,@MMehonx,2024-10-13T14:08:42.000Z,False,100 Hari Kerja  Penuhi Janji Waktu Kampanye,0,0,0,8,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1642462350107357185/2yFmsWtg_normal.png,https://x.com/MMehonx/status/1845466696032629164,tweet_id:1845466696032629164
The Pajajaran Indonesia,@thepajajaranidn,2024-10-13T14:08:11.000Z,False,"Hasan Nasbi, Kepala Presidential Communication Office (PCO), menjelaskan bahwa pesawat bertuliskan “Republik Indonesia” yang digunakan Prabowo Subianto bukanlah pesawat kepresidenan, melainkan pesawat pribadi milik Prabowo. Ia menegaskan bahwa Prabowo sering—",1,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1842530763922935808/d9RUOLFE_normal.jpg,https://x.com/thepajajaranidn/status/1845466568014299600,tweet_id:1845466568014299600
ur 911,@sp1cydisaster_,2024-10-13T14:08:10.000Z,False,ajg i kid ,0,0,0,6,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1833183014291144704/QresbQ_M_normal.jpg,https://x.com/sp1cydisaster_/status/1845466563622863085,tweet_id:1845466563622863085
Dita Ivangkia,@dita_vangkia39,2024-10-13T14:08:05.000Z,False,"Prabowo-Gibran, menjadikan kesehatan sebagai prioritas utama dalam pembangunan. #MakanBergiziUntukBangsa",0,0,0,11,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1702179939012022272/N4-zSl0O_normal.jpg,https://x.com/dita_vangkia39/status/1845466544551363020,tweet_id:1845466544551363020
Mr. B,@pacekripto,2024-10-13T14:08:04.000Z,False,Pernah kejadian kyak bgini di jalan tol.. Mo bikin laporan ke polisi malah disuruh ke POM aja krn bukan kewenangan polisi menangani kejadian yg berkaitan dengan tentara.. Definisi aparatur/abdi negara lupa ma rakyat yg menggaji mereka..  ,0,0,0,179,[],"['@prabowo', '@ListyoSigitP']",[],https://pbs.twimg.com/profile_images/1816850790558167040/2cCRNau6_normal.jpg,https://x.com/pacekripto/status/1845466538280878441,tweet_id:1845466538280878441
Humaira Mulyani,@humaira_mlyni41,2024-10-13T14:08:01.000Z,False,"Anak sehat, bangsa hebat bersama Prabowo-Gibran #MakanBergiziUntukBangsa",0,0,0,17,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1701484265991741440/dWtg5tq2_normal.jpg,https://x.com/humaira_mlyni41/status/1845466526901731480,tweet_id:1845466526901731480
Arief Budiman,@theariefbudiman,2024-10-13T14:07:37.000Z,False,Jokowinya mau kelar malah dicari celah duitnya....alus bener mainnya...makanya mending dimanfaatin di akhir pemerintahannya...serangan bar2 lanjutan gantian ntar ke keluarga Prabowo kalo ga kooperatif...#OpiniAlus,1,0,2,1.7K,['#OpiniAlus'],[],"['\\U0001f923', '\\U0001f923', '\\U0001f4b0', '\\U0001f4b0']",https://pbs.twimg.com/profile_images/1605215061810679808/zXHnwzlx_normal.jpg,https://x.com/theariefbudiman/status/1845466426062274765,tweet_id:1845466426062274765
Elziro.,@vzantekm,2024-10-13T14:07:22.000Z,False,Prabowo-Gibran nunjukin kalau mereka bener-bener peduli sama kesehatan generasi muda. #MakanBergiziUntukBangsa,0,0,0,10,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1742592931394154496/agbe0efQ_normal.png,https://x.com/vzantekm/status/1845466362006864115,tweet_id:1845466362006864115
Naufal Amiruddin,@N6629Naufal,2024-10-13T14:06:49.000Z,False,Wah yg udah kerja dapat juga apa nggak ya,0,0,0,60,[],[],[],https://pbs.twimg.com/profile_images/1831011049287389186/-aH-FRgl_normal.jpg,https://x.com/N6629Naufal/status/1845466221699006545,tweet_id:1845466221699006545
Seimbang,@keseimbangan0,2024-10-13T14:06:07.000Z,False,Matilah yahudi laknat Israel terorisme,0,0,2,23,[],[],[],https://pbs.twimg.com/profile_images/1836897543814602752/GmCmNU11_normal.jpg,https://x.com/keseimbangan0/status/1845466048528777438,tweet_id:1845466048528777438
LIPUTAN6,@liputan6dotcom,2024-10-13T14:06:06.000Z,True,"Pimpinan MPR Akan Temui Jokowi hingga Prabowo, Kirim Undangan Pelantikan Presiden http://dlvr.it/TFJ4Vy #News",0,0,3,668,['#News'],[],[],https://pbs.twimg.com/profile_images/1826892921767170048/p5dc11T5_normal.jpg,https://x.com/liputan6dotcom/status/1845466042010890491,tweet_id:1845466042010890491
Psalm Book,@Psalm2000,2024-10-13T14:05:31.000Z,False,Apa komentar getombolan buzzer dungu penjilat ??,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1747651209132204032/RhPa9Fc5_normal.jpg,https://x.com/Psalm2000/status/1845465898594992474,tweet_id:1845465898594992474
SR Indonesia Maju,@Stef_Rud,2024-10-13T14:05:30.000Z,False,"Akhirnya akan tahu, selama ini yg berpesta pora itu siapa. Loyalitas petugas partai menjadikan menteri pun hrs bermain didua kaki. Di pemerintahan Prabowo Gibran tdk ada lg tuh petugas partai.

Check out http://benpro.tv's video! #TikTok https://vt.tiktok.com/ZS2wHDVBA/",0,1,2,43,['#TikTok'],[],[],https://pbs.twimg.com/profile_images/1826749294273331208/tM_HEFNu_normal.jpg,https://x.com/Stef_Rud/status/1845465891837968525,tweet_id:1845465891837968525
jenab,@jenab2x,2024-10-13T14:05:25.000Z,False,"Ini sih waeisan utang semua, dan pastinya rakyat yang bakal dibebanin nih. Hadeh om erik om erik  #KawalPrabowountukBUMN #JanganAjakErik #PrabowoSelamatkanBUMN #KawalBUMN",0,0,1,6,"['#KawalPrabowountukBUMN', '#JanganAjakErik', '#PrabowoSelamatkanBUMN', '#KawalBUMN']","['@prabowo', '@jokowi']",[],https://pbs.twimg.com/profile_images/1806287257135190016/TyMFSrWd_normal.jpg,https://x.com/jenab2x/status/1845465870136717498,tweet_id:1845465870136717498
Elziro.,@vzantekm,2024-10-13T14:07:22.000Z,False,Prabowo-Gibran nunjukin kalau mereka bener-bener peduli sama kesehatan generasi muda. #MakanBergiziUntukBangsa,0,0,0,10,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1742592931394154496/agbe0efQ_normal.png,https://x.com/vzantekm/status/1845466362006864115,tweet_id:1845466362006864115
Naufal Amiruddin,@N6629Naufal,2024-10-13T14:06:49.000Z,False,Wah yg udah kerja dapat juga apa nggak ya,0,0,0,60,[],[],[],https://pbs.twimg.com/profile_images/1831011049287389186/-aH-FRgl_normal.jpg,https://x.com/N6629Naufal/status/1845466221699006545,tweet_id:1845466221699006545
Dita Ivangkia,@dita_vangkia39,2024-10-13T14:08:05.000Z,False,"Prabowo-Gibran, menjadikan kesehatan sebagai prioritas utama dalam pembangunan. #MakanBergiziUntukBangsa",0,0,0,11,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1702179939012022272/N4-zSl0O_normal.jpg,https://x.com/dita_vangkia39/status/1845466544551363020,tweet_id:1845466544551363020
Mr. B,@pacekripto,2024-10-13T14:08:04.000Z,False,Pernah kejadian kyak bgini di jalan tol.. Mo bikin laporan ke polisi malah disuruh ke POM aja krn bukan kewenangan polisi menangani kejadian yg berkaitan dengan tentara.. Definisi aparatur/abdi negara lupa ma rakyat yg menggaji mereka..  ,0,0,0,179,[],"['@prabowo', '@ListyoSigitP']",[],https://pbs.twimg.com/profile_images/1816850790558167040/2cCRNau6_normal.jpg,https://x.com/pacekripto/status/1845466538280878441,tweet_id:1845466538280878441
Humaira Mulyani,@humaira_mlyni41,2024-10-13T14:08:01.000Z,False,"Anak sehat, bangsa hebat bersama Prabowo-Gibran #MakanBergiziUntukBangsa",0,0,0,17,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1701484265991741440/dWtg5tq2_normal.jpg,https://x.com/humaira_mlyni41/status/1845466526901731480,tweet_id:1845466526901731480
Arief Budiman,@theariefbudiman,2024-10-13T14:07:37.000Z,False,Jokowinya mau kelar malah dicari celah duitnya....alus bener mainnya...makanya mending dimanfaatin di akhir pemerintahannya...serangan bar2 lanjutan gantian ntar ke keluarga Prabowo kalo ga kooperatif...#OpiniAlus,1,0,2,1.7K,['#OpiniAlus'],[],"['\\U0001f923', '\\U0001f923', '\\U0001f4b0', '\\U0001f4b0']",https://pbs.twimg.com/profile_images/1605215061810679808/zXHnwzlx_normal.jpg,https://x.com/theariefbudiman/status/1845466426062274765,tweet_id:1845466426062274765
Mehonx Mehonx,@MMehonx,2024-10-13T14:08:42.000Z,False,100 Hari Kerja  Penuhi Janji Waktu Kampanye,0,0,0,8,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1642462350107357185/2yFmsWtg_normal.png,https://x.com/MMehonx/status/1845466696032629164,tweet_id:1845466696032629164
The Pajajaran Indonesia,@thepajajaranidn,2024-10-13T14:08:11.000Z,False,"Hasan Nasbi, Kepala Presidential Communication Office (PCO), menjelaskan bahwa pesawat bertuliskan “Republik Indonesia” yang digunakan Prabowo Subianto bukanlah pesawat kepresidenan, melainkan pesawat pribadi milik Prabowo. Ia menegaskan bahwa Prabowo sering—",1,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1842530763922935808/d9RUOLFE_normal.jpg,https://x.com/thepajajaranidn/status/1845466568014299600,tweet_id:1845466568014299600
ur 911,@sp1cydisaster_,2024-10-13T14:08:10.000Z,False,ajg i kid ,0,0,0,6,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1833183014291144704/QresbQ_M_normal.jpg,https://x.com/sp1cydisaster_/status/1845466563622863085,tweet_id:1845466563622863085
Tribun Kaltim,@tribunkaltim,2024-10-13T14:09:00.000Z,False,"Jadwal Pemanggilan Calon Menteri Kabinet Prabowo-Gibran Segera Diputuskan, Bakal Ada Uji Kelayakanhttps://kaltim.tribunnews.com/2024/10/13/jadwal-pemanggilan-calon-menteri-kabinet-prabowo-gibran-segera-diputuskan-bakal-ada-uji-kelayakan… lewat ",0,0,0,56,[],['@tribunkaltim'],[],https://pbs.twimg.com/profile_images/1783128529246535680/B5rQZmaZ_normal.jpg,https://x.com/tribunkaltim/status/1845466772528320627,tweet_id:1845466772528320627
Nova Bahila,@nova_bahila24,2024-10-13T14:09:47.000Z,False,Dari Sumatera kami dukung Prabowo-Gibran Anak-anak layak tumbuh sehat #MakanBergiziUntukBangsa,0,0,0,10,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1683359658571083777/LOfRNWkR_normal.jpg,https://x.com/nova_bahila24/status/1845466969568632966,tweet_id:1845466969568632966
Kusmar Bank,@BankKusmar,2024-10-13T14:09:43.000Z,False,S7 prabowo presiden terpilih  GBU,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1431206481731280900/bXCveeBJ_normal.jpg,https://x.com/BankKusmar/status/1845466953592471570,tweet_id:1845466953592471570
siti miyah,@siti_miyah,2024-10-13T14:09:26.000Z,False,Makin ancur aja dong klo selanjutnya masih di pegang ini orang. Bisa2 perusahaan negara tutup semua.  #KawalBUMN #JanganAjakErik #PrabowoSelamatkanBUMN,0,0,1,7,"['#KawalBUMN', '#JanganAjakErik', '#PrabowoSelamatkanBUMN']","['@prabowo', '@jokowi']",[],https://pbs.twimg.com/profile_images/1806282056491798528/MS8jpsNm_normal.jpg,https://x.com/siti_miyah/status/1845466881240821778,tweet_id:1845466881240821778
Bashir Chanan,@bashir_chanan,2024-10-13T14:09:22.000Z,False,Program makan sehat ini jamin masa depan yang lebih baik Terima kasih Prabowo-Gibran #MakanBergiziUntukBangsa,0,0,0,6,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1682227125947084800/uN1LvqlE_normal.jpg,https://x.com/bashir_chanan/status/1845466866602606977,tweet_id:1845466866602606977
Gerhadith,@Gerhadith2,2024-10-13T14:09:10.000Z,False,Apresiasi dari Koordinator Wilayah IV GMKI Jateng DIY untuk Presiden Joko Widodo yang selama 10 tahun membangun negeri dan semoga akan dilanjutkan oleh Presiden terpilih Bapak Prabowo Subianto. #TerimaKasihPakJokowi,0,0,0,9,['#TerimaKasihPakJokowi'],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Gerhadith2/status/1845466814320607444,tweet_id:1845466814320607444
Devan Kemi,@devan_kemi,2024-10-13T14:10:18.000Z,False,Terima kasih atas perhatian Prabowo-Gibran terhadap kesehatan dan masa depan anak-anak Indonesia. #MakanBergiziUntukBangsa,0,0,0,7,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1697480458525949953/YBecBPJB_normal.jpg,https://x.com/devan_kemi/status/1845467098950271118,tweet_id:1845467098950271118
20DETIK,@20detik,2024-10-13T14:10:11.000Z,False,Video: Momen Prabowo Ajak Gibran untuk Semobil saat Tiba di Solo,0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/869419044436230144/kz_JuVs4_normal.jpg,https://x.com/20detik/status/1845467071771181110,tweet_id:1845467071771181110
Soegiharto Tenan,@Soegihtenan,2024-10-13T14:10:01.000Z,False,"Ah itu kan dulu, dan  paling dia klaim, saya sdh move on, anda yg blom, btul gak om ",0,0,0,1,[],['@TeddGus'],[],https://pbs.twimg.com/profile_images/1844626616988925952/pIVaoGC9_normal.png,https://x.com/Soegihtenan/status/1845467029735866633,tweet_id:1845467029735866633
Melati Mayis,@melati_mayis,2024-10-13T14:10:21.000Z,False,Terima kasih Prabowo-Gibran Program ini bantu anak-anak tumbuh optimal bebas stunting #MakanBergiziUntukBangsa,0,0,0,9,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1693874696914391040/pRtHK9Q4_normal.jpg,https://x.com/melati_mayis/status/1845467113302995010,tweet_id:1845467113302995010
Alvin Dolken,@Headofchangess2,2024-10-13T14:11:01.000Z,False,Gizi anak adalah prioritas Terima kasih Prabowo-Gibran atas program makan sehat ini #MakanBergiziUntukBangsa,0,0,0,10,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1742113364011298816/hw5vK0oP_normal.jpg,https://x.com/Headofchangess2/status/1845467282040029346,tweet_id:1845467282040029346
Royal Dive Indonesia,@Desuta8,2024-10-13T14:10:53.000Z,False,"Ini yang bicara orang sakit jiwa dan sakit hati terhadap Gibran  ..!! Gibran adalah pilihan Rakyat kalau rakyat tidak nenghendaki mungkin RAKYAT INDINESIA MEMILIH Ganjar-Mahfud MD dan Anis...sebagai presiden RI ,buktinya Sebagian Rakyat menentukan pilihan terhadap Prabowo Gibran",0,0,0,81,[],[],[],https://pbs.twimg.com/profile_images/1165625822461358082/gTOLDnUj_normal.jpg,https://x.com/Desuta8/status/1845467246057095204,tweet_id:1845467246057095204
Gabrela Rahmawati,@gabrela_wati,2024-10-13T14:10:40.000Z,False,Program ini sangat berarti untuk cegah stunting Dukung penuh Prabowo-Gibran #MakanBergiziUntukBangsa,0,0,0,8,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1700047672605122560/pn527mKd_normal.jpg,https://x.com/gabrela_wati/status/1845467191422091703,tweet_id:1845467191422091703
𝗢𝗛 𝗙𝗨𝗙𝗨 𝗙𝗔𝗙𝗔,@OHFUFUFAFA,2024-10-13T14:10:37.000Z,False,Aku yakin Pak De Mul sedang mengupayakan proses rekonsiliasi. Fufufafa disuruh minta maaf sambil nangis2 dan Prabowo diharapkan dapat memaafkan kesalahan anak sulung pak De yang nakal ,0,0,1,12,[],[],['\\U0001f606'],https://pbs.twimg.com/profile_images/1843006663298883584/Pw5g9POV_normal.jpg,https://x.com/OHFUFUFAFA/status/1845467179602542722,tweet_id:1845467179602542722
Devan Kemi,@devan_kemi,2024-10-13T14:10:18.000Z,False,Terima kasih atas perhatian Prabowo-Gibran terhadap kesehatan dan masa depan anak-anak Indonesia. #MakanBergiziUntukBangsa,0,0,0,7,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1697480458525949953/YBecBPJB_normal.jpg,https://x.com/devan_kemi/status/1845467098950271118,tweet_id:1845467098950271118
20DETIK,@20detik,2024-10-13T14:10:11.000Z,False,Video: Momen Prabowo Ajak Gibran untuk Semobil saat Tiba di Solo,0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/869419044436230144/kz_JuVs4_normal.jpg,https://x.com/20detik/status/1845467071771181110,tweet_id:1845467071771181110
Soegiharto Tenan,@Soegihtenan,2024-10-13T14:10:01.000Z,False,"Ah itu kan dulu, dan  paling dia klaim, saya sdh move on, anda yg blom, btul gak om ",0,0,0,1,[],['@TeddGus'],[],https://pbs.twimg.com/profile_images/1844626616988925952/pIVaoGC9_normal.png,https://x.com/Soegihtenan/status/1845467029735866633,tweet_id:1845467029735866633
Nova Bahila,@nova_bahila24,2024-10-13T14:09:47.000Z,False,Dari Sumatera kami dukung Prabowo-Gibran Anak-anak layak tumbuh sehat #MakanBergiziUntukBangsa,0,0,0,10,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1683359658571083777/LOfRNWkR_normal.jpg,https://x.com/nova_bahila24/status/1845466969568632966,tweet_id:1845466969568632966
Kusmar Bank,@BankKusmar,2024-10-13T14:09:43.000Z,False,S7 prabowo presiden terpilih  GBU,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1431206481731280900/bXCveeBJ_normal.jpg,https://x.com/BankKusmar/status/1845466953592471570,tweet_id:1845466953592471570
siti miyah,@siti_miyah,2024-10-13T14:09:26.000Z,False,Makin ancur aja dong klo selanjutnya masih di pegang ini orang. Bisa2 perusahaan negara tutup semua.  #KawalBUMN #JanganAjakErik #PrabowoSelamatkanBUMN,0,0,1,7,"['#KawalBUMN', '#JanganAjakErik', '#PrabowoSelamatkanBUMN']","['@prabowo', '@jokowi']",[],https://pbs.twimg.com/profile_images/1806282056491798528/MS8jpsNm_normal.jpg,https://x.com/siti_miyah/status/1845466881240821778,tweet_id:1845466881240821778
Bashir Chanan,@bashir_chanan,2024-10-13T14:09:22.000Z,False,Program makan sehat ini jamin masa depan yang lebih baik Terima kasih Prabowo-Gibran #MakanBergiziUntukBangsa,0,0,0,6,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1682227125947084800/uN1LvqlE_normal.jpg,https://x.com/bashir_chanan/status/1845466866602606977,tweet_id:1845466866602606977
Gerhadith,@Gerhadith2,2024-10-13T14:09:10.000Z,False,Apresiasi dari Koordinator Wilayah IV GMKI Jateng DIY untuk Presiden Joko Widodo yang selama 10 tahun membangun negeri dan semoga akan dilanjutkan oleh Presiden terpilih Bapak Prabowo Subianto. #TerimaKasihPakJokowi,0,0,0,9,['#TerimaKasihPakJokowi'],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Gerhadith2/status/1845466814320607444,tweet_id:1845466814320607444
Tribun Kaltim,@tribunkaltim,2024-10-13T14:09:00.000Z,False,"Jadwal Pemanggilan Calon Menteri Kabinet Prabowo-Gibran Segera Diputuskan, Bakal Ada Uji Kelayakanhttps://kaltim.tribunnews.com/2024/10/13/jadwal-pemanggilan-calon-menteri-kabinet-prabowo-gibran-segera-diputuskan-bakal-ada-uji-kelayakan… lewat ",0,0,0,56,[],['@tribunkaltim'],[],https://pbs.twimg.com/profile_images/1783128529246535680/B5rQZmaZ_normal.jpg,https://x.com/tribunkaltim/status/1845466772528320627,tweet_id:1845466772528320627
Mehonx Mehonx,@MMehonx,2024-10-13T14:08:42.000Z,False,100 Hari Kerja  Penuhi Janji Waktu Kampanye,0,0,0,8,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1642462350107357185/2yFmsWtg_normal.png,https://x.com/MMehonx/status/1845466696032629164,tweet_id:1845466696032629164
The Pajajaran Indonesia,@thepajajaranidn,2024-10-13T14:08:11.000Z,False,"Hasan Nasbi, Kepala Presidential Communication Office (PCO), menjelaskan bahwa pesawat bertuliskan “Republik Indonesia” yang digunakan Prabowo Subianto bukanlah pesawat kepresidenan, melainkan pesawat pribadi milik Prabowo. Ia menegaskan bahwa Prabowo sering—",1,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1842530763922935808/d9RUOLFE_normal.jpg,https://x.com/thepajajaranidn/status/1845466568014299600,tweet_id:1845466568014299600
ur 911,@sp1cydisaster_,2024-10-13T14:08:10.000Z,False,ajg i kid ,0,0,0,6,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1833183014291144704/QresbQ_M_normal.jpg,https://x.com/sp1cydisaster_/status/1845466563622863085,tweet_id:1845466563622863085
Dita Ivangkia,@dita_vangkia39,2024-10-13T14:08:05.000Z,False,"Prabowo-Gibran, menjadikan kesehatan sebagai prioritas utama dalam pembangunan. #MakanBergiziUntukBangsa",0,0,0,11,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1702179939012022272/N4-zSl0O_normal.jpg,https://x.com/dita_vangkia39/status/1845466544551363020,tweet_id:1845466544551363020
Mr. B,@pacekripto,2024-10-13T14:08:04.000Z,False,Pernah kejadian kyak bgini di jalan tol.. Mo bikin laporan ke polisi malah disuruh ke POM aja krn bukan kewenangan polisi menangani kejadian yg berkaitan dengan tentara.. Definisi aparatur/abdi negara lupa ma rakyat yg menggaji mereka..  ,0,0,0,179,[],"['@prabowo', '@ListyoSigitP']",[],https://pbs.twimg.com/profile_images/1816850790558167040/2cCRNau6_normal.jpg,https://x.com/pacekripto/status/1845466538280878441,tweet_id:1845466538280878441
Humaira Mulyani,@humaira_mlyni41,2024-10-13T14:08:01.000Z,False,"Anak sehat, bangsa hebat bersama Prabowo-Gibran #MakanBergiziUntukBangsa",0,0,0,17,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1701484265991741440/dWtg5tq2_normal.jpg,https://x.com/humaira_mlyni41/status/1845466526901731480,tweet_id:1845466526901731480
Arief Budiman,@theariefbudiman,2024-10-13T14:07:37.000Z,False,Jokowinya mau kelar malah dicari celah duitnya....alus bener mainnya...makanya mending dimanfaatin di akhir pemerintahannya...serangan bar2 lanjutan gantian ntar ke keluarga Prabowo kalo ga kooperatif...#OpiniAlus,1,0,2,1.7K,['#OpiniAlus'],[],"['\\U0001f923', '\\U0001f923', '\\U0001f4b0', '\\U0001f4b0']",https://pbs.twimg.com/profile_images/1605215061810679808/zXHnwzlx_normal.jpg,https://x.com/theariefbudiman/status/1845466426062274765,tweet_id:1845466426062274765
Elziro.,@vzantekm,2024-10-13T14:07:22.000Z,False,Prabowo-Gibran nunjukin kalau mereka bener-bener peduli sama kesehatan generasi muda. #MakanBergiziUntukBangsa,0,0,0,10,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1742592931394154496/agbe0efQ_normal.png,https://x.com/vzantekm/status/1845466362006864115,tweet_id:1845466362006864115
Naufal Amiruddin,@N6629Naufal,2024-10-13T14:06:49.000Z,False,Wah yg udah kerja dapat juga apa nggak ya,0,0,0,60,[],[],[],https://pbs.twimg.com/profile_images/1831011049287389186/-aH-FRgl_normal.jpg,https://x.com/N6629Naufal/status/1845466221699006545,tweet_id:1845466221699006545
Seimbang,@keseimbangan0,2024-10-13T14:06:07.000Z,False,Matilah yahudi laknat Israel terorisme,0,0,2,23,[],[],[],https://pbs.twimg.com/profile_images/1836897543814602752/GmCmNU11_normal.jpg,https://x.com/keseimbangan0/status/1845466048528777438,tweet_id:1845466048528777438
LIPUTAN6,@liputan6dotcom,2024-10-13T14:06:06.000Z,True,"Pimpinan MPR Akan Temui Jokowi hingga Prabowo, Kirim Undangan Pelantikan Presiden http://dlvr.it/TFJ4Vy #News",0,0,3,668,['#News'],[],[],https://pbs.twimg.com/profile_images/1826892921767170048/p5dc11T5_normal.jpg,https://x.com/liputan6dotcom/status/1845466042010890491,tweet_id:1845466042010890491
